date,net,gross,round_trips,open,close,ret_frac,gross_ret_frac,half_day,year
2024-12-24,4.090999999999909,4.099999999999909,1,596.06,601.3,0.006863403013119332,0.0068785021642115045,True,2024
2024-12-26,0.0,0.0,0,599.5,601.25,0.0,0.0,False,2024
2024-12-27,1.821000000000041,1.830000000000041,1,597.54,594.99,0.003047494728386453,0.003062556481574524,False,2024
2024-12-30,-1.8790000000000044,-1.8700000000000045,1,587.89,588.23,-0.003196176155403229,-0.003180867169028227,False,2024
2024-12-31,0.0,0.0,0,589.9,586.01,0.0,0.0,False,2024
2025-01-02,-4.108000000000032,-4.090000000000032,2,589.39,584.58,-0.006969918050866204,-0.006939378000984122,False,2025
2025-01-03,0.5409999999999545,0.5499999999999545,1,587.53,591.87,0.0009208040440487372,0.0009361224107704365,False,2025
2025-01-06,0.6209999999999954,0.6299999999999955,1,596.27,595.4,0.0010414744998071268,0.001056568333137665,False,2025
2025-01-07,4.290999999999954,4.2999999999999545,1,597.42,588.72,0.007182551638713057,0.007197616417260813,False,2025
2025-01-08,-1.1290000000000044,-1.1200000000000045,1,588.7,589.42,-0.0019177849498895946,-0.0019024970273484024,False,2025
2025-01-10,1.8619999999999954,1.8799999999999955,2,585.88,580.51,0.0031781252133542626,0.00320884822830613,False,2025
2025-01-13,0.0,0.0,0,575.77,581.54,0.0,0.0,False,2025
2025-01-14,0.0,0.0,0,584.36,582.19,0.0,0.0,False,2025
2025-01-15,0.38099999999998635,0.38999999999998636,1,590.33,592.78,0.0006454017244591776,0.0006606474344857729,False,2025
2025-01-16,0.0,0.0,0,594.17,591.7,0.0,0.0,False,2025
2025-01-17,0.0,0.0,0,596.96,597.57,0.0,0.0,False,2025
2025-01-21,0.0,0.0,0,600.67,602.92,0.0,0.0,False,2025
2025-01-22,0.0,0.0,0,605.92,606.34,0.0,0.0,False,2025
2025-01-23,0.0,0.0,0,605.8,609.71,0.0,0.0,False,2025
2025-01-24,0.0,0.0,0,609.81,607.95,0.0,0.0,False,2025
2025-01-27,0.0,0.0,0,594.81,599.41,0.0,0.0,False,2025
2025-01-28,-0.4079999999999864,-0.38999999999998636,2,600.62,604.49,-0.0006792980586726822,-0.0006493290266724157,False,2025
2025-01-29,-2.908999999999977,-2.8999999999999773,1,603.72,601.8,-0.004818458888226292,-0.0048035513151791845,False,2025
2025-01-30,0.0,0.0,0,603.96,604.98,0.0,0.0,False,2025
2025-01-31,-0.018000000000000002,0.0,2,607.5,601.8,-2.9629629629629633e-05,0.0,False,2025
2025-02-03,0.0,0.0,0,592.67,597.65,0.0,0.0,False,2025
2025-02-04,1.5920000000000136,1.6100000000000136,2,597.83,601.76,0.002662964387869484,0.0026930732817021788,False,2025
2025-02-05,0.0,0.0,0,600.64,604.17,0.0,0.0,False,2025
2025-02-06,0.0,0.0,0,605.99,606.34,0.0,0.0,False,2025
2025-02-07,3.7110000000000274,3.7200000000000273,1,606.89,600.78,0.006114781920941237,0.006129611626489195,False,2025
2025-02-10,0.0,0.0,0,604.03,604.79,0.0,0.0,False,2025
2025-02-11,0.0,0.0,0,602.55,605.21,0.0,0.0,False,2025
2025-02-12,0.0,0.0,0,599.2,603.36,0.0,0.0,False,2025
2025-02-13,1.491999999999991,1.509999999999991,2,604.48,609.69,0.0024682371625198364,0.002498014822657476,False,2025
2025-02-14,0.0,0.0,0,609.94,609.7,0.0,0.0,False,2025
2025-02-18,0.0,0.0,0,610.88,611.35,0.0,0.0,False,2025
2025-02-19,0.0,0.0,0,610.08,612.9,0.0,0.0,False,2025
2025-02-20,-0.7869999999999909,-0.7599999999999909,3,611.54,610.39,-0.0012869150014716796,-0.0012427641691467295,False,2025
2025-02-21,8.491,8.5,1,610.16,600.0,0.01391602202700931,0.013930772256457323,False,2025
2025-02-24,-1.3790000000000044,-1.3700000000000045,1,602.02,597.2,-0.002290621574034093,-0.002275671904587895,False,2025
2025-02-25,-1.6440000000000319,-1.5900000000000318,6,597.15,594.21,-0.0027530771163024902,-0.0026626475759859865,False,2025
2025-02-26,-2.728000000000036,-2.7100000000000364,2,595.93,594.43,-0.0045777188595976645,-0.004547513969761611,False,2025
2025-02-27,2.701999999999914,2.7199999999999136,2,596.85,585.04,0.004527100611543795,0.004557258942782799,False,2025
2025-02-28,2.132000000000091,2.150000000000091,2,585.56,594.07,0.0036409590819046576,0.003671698886536121,False,2025
2025-03-03,4.140999999999977,4.149999999999977,1,596.18,583.97,0.006945888825522455,0.0069609849374349655,False,2025
2025-03-04,-3.1370000000000138,-3.1100000000000136,3,579.71,576.87,-0.005411326352831611,-0.005364751341187858,False,2025
2025-03-05,0.09199999999989995,0.10999999999989996,2,576.69,583.05,0.00015953111723785734,0.00019074372713225466,False,2025
2025-03-06,-0.4790000000000273,-0.4700000000000273,1,575.48,572.8,-0.0008323486480851242,-0.000816709529436344,False,2025
2025-03-07,-4.038000000000095,-4.0200000000000955,2,570.9,575.85,-0.007073042564372211,-0.00704151339989507,False,2025
2025-03-10,1.8420000000000136,1.8600000000000136,2,567.59,560.75,0.003245300304797501,0.0032770133370919386,False,2025
2025-03-11,-3.7279999999999225,-3.7099999999999227,2,559.4,556.12,-0.006664283160529,-0.006632105827672368,False,2025
2025-03-12,0.0,0.0,0,562.17,558.91,0.0,0.0,False,2025
2025-03-13,-1.7169999999999408,-1.6899999999999409,3,558.49,551.51,-0.003074361224014648,-0.003026016580422104,False,2025
2025-03-14,1.8220000000000318,1.8400000000000318,2,556.11,562.79,0.003276330222438064,0.0033086979194764197,False,2025
2025-03-17,-1.168000000000091,-1.150000000000091,2,562.79,567.02,-0.002075374473604881,-0.0020433909628815206,False,2025
2025-03-18,-0.9470000000000728,-0.9200000000000728,3,564.8,561.05,-0.00167669971671401,-0.0016288951841361063,False,2025
2025-03-19,-1.0489999999999635,-1.0399999999999636,1,562.83,567.01,-0.0018637954622176562,-0.0018478048433807075,False,2025
2025-03-20,-0.05900000000006821,-0.05000000000006821,1,563.33,565.68,-0.00010473434754063907,-8.875792164462785e-05,False,2025
2025-03-21,0.0,0.0,0,559.28,564.19,0.0,0.0,False,2025
2025-03-24,0.0,0.0,0,570.8,574.02,0.0,0.0,False,2025
2025-03-25,0.0,0.0,0,575.3,575.36,0.0,0.0,False,2025
2025-03-26,1.9109999999999592,1.919999999999959,1,575.19,568.74,0.0033223804308140947,0.0033380274344129053,False,2025
2025-03-27,0.0,0.0,0,567.18,567.0,0.0,0.0,False,2025
2025-03-28,3.731000000000009,3.740000000000009,1,565.53,555.83,0.006597351157321467,0.006613265432426236,False,2025
2025-03-31,0.0,0.0,0,549.83,559.15,0.0,0.0,False,2025
2025-04-01,-4.599000000000032,-4.590000000000032,1,557.45,561.03,-0.008250067270607286,-0.008233922324872243,False,2025
2025-04-02,-1.6190000000000135,-1.6100000000000136,1,555.05,564.65,-0.0029168543374471015,-0.0029006395820196625,False,2025
2025-04-03,-1.20699999999995,-1.17999999999995,3,545.11,537.64,-0.0022142319898735114,-0.0021647007026103903,False,2025
2025-04-04,10.75099999999999,10.759999999999991,1,523.67,505.5,0.020530104837015662,0.020547291233028418,False,2025
2025-04-07,0.0,0.0,0,489.19,504.55,0.0,0.0,False,2025
2025-04-08,0.7809999999999636,0.7899999999999636,1,521.86,496.74,0.0014965699612922308,0.0015138159659678144,False,2025
2025-04-09,18.542,18.560000000000002,2,493.44,543.37,0.037577010376134895,0.037613488975356685,False,2025
2025-04-10,4.790999999999954,4.7999999999999545,1,532.17,524.7,0.009002762275212723,0.00901967416427073,False,2025
2025-04-11,-3.508000000000009,-3.490000000000009,2,523.01,533.98,-0.0067073287317642285,-0.006672912563813329,False,2025
2025-04-14,0.0,0.0,0,544.05,538.97,0.0,0.0,False,2025
2025-04-15,0.0,0.0,0,539.67,537.72,0.0,0.0,False,2025
2025-04-16,0.0,0.0,0,531.68,525.73,0.0,0.0,False,2025
2025-04-17,0.0,0.0,0,527.64,526.39,0.0,0.0,False,2025
2025-04-21,7.140999999999977,7.149999999999977,1,521.16,513.98,0.013702126026556101,0.013719395195333444,False,2025
2025-04-22,-2.108999999999909,-2.099999999999909,1,520.14,526.94,-0.004054677586803378,-0.004037374553004786,False,2025
2025-04-23,0.21100000000002728,0.22000000000002728,1,540.43,535.41,0.00039042984290292413,0.00040708324852437375,False,2025
2025-04-24,2.741,2.75,1,536.72,546.54,0.005106945893575794,0.005123714413474437,False,2025
2025-04-25,0.0,0.0,0,546.65,550.52,0.0,0.0,False,2025
2025-04-28,0.0,0.0,0,551.39,550.94,0.0,0.0,False,2025
2025-04-29,0.0,0.0,0,548.91,554.14,0.0,0.0,False,2025
2025-04-30,-4.398999999999987,-4.389999999999986,1,547.57,554.35,-0.008033676059681843,-0.008017239804956418,False,2025
2025-05-01,-0.10900000000002275,-0.10000000000002274,1,560.37,558.46,-0.00019451433874051563,-0.0001784535217802929,False,2025
2025-05-02,0.0,0.0,0,564.73,566.62,0.0,0.0,False,2025
2025-05-05,0.0,0.0,0,562.57,563.53,0.0,0.0,False,2025
2025-05-06,0.0,0.0,0,557.93,558.8,0.0,0.0,False,2025
2025-05-07,0.0,0.0,0,560.15,561.23,0.0,0.0,False,2025
2025-05-08,-2.048000000000086,-2.0300000000000864,2,565.24,564.92,-0.003623239685797336,-0.0035913948057463845,False,2025
2025-05-09,0.0,0.0,0,566.48,564.29,0.0,0.0,False,2025
2025-05-12,0.0,0.0,0,581.47,582.84,0.0,0.0,False,2025
2025-05-13,-0.0390000000000864,-0.030000000000086402,1,583.41,586.81,-6.68483570732185e-05,-5.1421813133279176e-05,False,2025
2025-05-14,0.0,0.0,0,587.81,587.56,0.0,0.0,False,2025
2025-05-15,-0.6990000000000546,-0.6900000000000546,1,585.56,590.41,-0.0011937290798552747,-0.0011783591775395427,False,2025
2025-05-16,0.0,0.0,0,591.25,594.29,0.0,0.0,False,2025
2025-05-19,0.0,0.0,0,588.1,594.94,0.0,0.0,False,2025
2025-05-20,0.0,0.0,0,593.09,592.83,0.0,0.0,False,2025
2025-05-21,1.7310000000000092,1.740000000000009,1,588.44,582.96,0.0029416762966487818,0.002956970974101028,False,2025
2025-05-22,-3.9970000000000274,-3.9700000000000273,3,582.66,583.03,-0.006859918305701485,-0.006813579102735777,False,2025
2025-05-23,0.0,0.0,0,575.98,579.16,0.0,0.0,False,2025
2025-05-27,3.180999999999941,3.189999999999941,1,586.07,591.06,0.005427679287457028,0.005443035814834304,False,2025
2025-05-28,-0.058999999999954526,-0.049999999999954525,1,591.56,587.71,-9.97362904860953e-05,-8.452228007295039e-05,False,2025
2025-05-29,0.0,0.0,0,593.06,590.0,0.0,0.0,False,2025
2025-05-30,-5.836999999999946,-5.809999999999945,3,588.93,589.47,-0.009911194878847989,-0.009865349022803976,False,2025
2025-06-02,0.0,0.0,0,587.76,592.65,0.0,0.0,False,2025
2025-06-03,1.7310000000000092,1.740000000000009,1,592.34,596.11,0.0029223081338420657,0.00293750211027452,False,2025
2025-06-04,0.0,0.0,0,596.96,595.9,0.0,0.0,False,2025
2025-06-05,-1.8790000000000044,-1.8700000000000045,1,597.63,593.0,-0.0031440858055987895,-0.0031290263206331754,False,2025
2025-06-06,-1.1589999999999772,-1.1499999999999773,1,598.66,599.03,-0.001935990378511972,-0.001920956803527841,False,2025
2025-06-09,0.0,0.0,0,599.72,599.56,0.0,0.0,False,2025
2025-06-10,0.0,0.0,0,600.22,603.06,0.0,0.0,False,2025
2025-06-11,0.0,0.0,0,604.19,601.4,0.0,0.0,False,2025
2025-06-12,-0.2089999999999318,-0.1999999999999318,1,600.01,603.72,-0.00034832752787442175,-0.00033332777787025515,False,2025
2025-06-13,-2.3790000000000044,-2.3700000000000045,1,598.5,596.95,-0.003974937343358404,-0.003959899749373441,False,2025
2025-06-16,-1.4470000000000727,-1.4200000000000728,3,600.4,602.71,-0.00241005996002677,-0.0023650899400400947,False,2025
2025-06-17,-0.10900000000002275,-0.10000000000002274,1,600.21,597.55,-0.00018160310557975166,-0.00016660835374289454,False,2025
2025-06-18,-1.0689999999999453,-1.0599999999999454,1,598.44,597.46,-0.0017863110754627787,-0.0017712719737984514,False,2025
2025-06-20,0.13099999999998635,0.13999999999998636,1,598.38,594.23,0.00021892442929240006,0.0002339650389384444,False,2025
2025-06-23,1.6430000000000728,1.6700000000000728,3,595.04,600.13,0.0027611589136865974,0.002806534014520155,False,2025
2025-06-24,0.2619999999999727,0.2799999999999727,2,604.33,606.77,0.00043353796766662696,0.00046332301888036783,False,2025
2025-06-25,0.0,0.0,0,607.91,607.08,0.0,0.0,False,2025
2025-06-26,0.7920000000000591,0.8100000000000591,2,608.99,611.89,0.001300513965746661,0.0013300711013318103,False,2025
2025-06-27,-0.2190000000000364,-0.21000000000003638,1,612.88,614.86,-0.0003573293303746841,-0.00034264456337298717,False,2025
2025-06-30,0.0,0.0,0,617.38,617.88,0.0,0.0,False,2025
2025-07-01,0.0,0.0,0,616.36,617.56,0.0,0.0,False,2025
2025-07-02,-0.2380000000000273,-0.22000000000002728,2,617.24,620.38,-0.00038558745382675667,-0.0003564253774869213,False,2025
2025-07-03,1.2710000000000865,1.2800000000000864,1,622.45,625.34,0.002041931078801649,0.0020563900714918246,True,2025
2025-07-07,-0.2290000000000273,-0.22000000000002728,1,623.36,620.78,-0.00036736396303905817,-0.0003529260780287912,False,2025
2025-07-08,0.0,0.0,0,621.35,620.31,0.0,0.0,False,2025
2025-07-09,-0.8590000000000227,-0.8500000000000227,1,622.77,624.02,-0.0013793214188223947,-0.0013648698556449777,False,2025
2025-07-10,0.0,0.0,0,624.2,625.84,0.0,0.0,False,2025
2025-07-11,0.0,0.0,0,622.74,623.61,0.0,0.0,False,2025
2025-07-14,0.0,0.0,0,623.16,624.74,0.0,0.0,False,2025
2025-07-15,0.0,0.0,0,627.52,622.12,0.0,0.0,False,2025
2025-07-16,0.0,0.0,0,623.74,624.18,0.0,0.0,False,2025
2025-07-17,0.9620000000001319,0.9800000000001319,2,624.4,627.98,0.0015406790518900254,0.0015695067264576105,False,2025
2025-07-18,0.0,0.0,0,629.3,627.58,0.0,0.0,False,2025
2025-07-21,-1.8390000000000408,-1.830000000000041,1,628.77,628.75,-0.0029247578605850165,-0.002910444200582154,False,2025
2025-07-22,-1.07900000000005,-1.07000000000005,1,629.1,628.83,-0.0017151486250199489,-0.0017008424733747417,False,2025
2025-07-23,0.0,0.0,0,631.55,634.16,0.0,0.0,False,2025
2025-07-24,0.0,0.0,0,634.6,634.43,0.0,0.0,False,2025
2025-07-25,0.2609999999999818,0.2699999999999818,1,635.09,637.03,0.00041096537498619374,0.0004251365948133049,False,2025
2025-07-28,0.0,0.0,0,637.48,636.92,0.0,0.0,False,2025
2025-07-29,-0.7779999999999909,-0.7599999999999909,2,638.35,635.24,-0.0012187671340173744,-0.0011905694368293113,False,2025
2025-07-30,-1.668999999999968,-1.6599999999999682,1,635.92,634.49,-0.0026245439677946413,-0.002610391244181608,False,2025
2025-07-31,0.0,0.0,0,639.46,631.97,0.0,0.0,False,2025
2025-08-01,-0.21600000000006367,-0.18000000000006366,4,626.3,621.71,-0.0003448826441003731,-0.00028740220341699454,False,2025
2025-08-04,2.071000000000041,2.080000000000041,1,625.67,631.09,0.0033100516246584322,0.0033244362043889607,False,2025
2025-08-05,-2.3480000000000407,-2.330000000000041,2,631.79,628.0,-0.0037164247613922993,-0.003687934281960843,False,2025
2025-08-06,0.7509999999999909,0.7599999999999909,1,629.05,632.67,0.0011938637628169319,0.0012081710515857102,False,2025
2025-08-07,-1.3580000000000318,-1.3400000000000318,2,636.24,632.3,-0.002134414686281956,-0.002106123475418131,False,2025
2025-08-08,-0.11700000000014552,-0.09000000000014552,3,634.06,637.14,-0.00018452512380554763,-0.0001419424029273973,False,2025
2025-08-11,0.0,0.0,0,637.46,635.83,0.0,0.0,False,2025
2025-08-12,1.4009999999999683,1.4099999999999682,1,638.29,642.64,0.0021949270707671566,0.002209027244669301,False,2025
2025-08-13,0.0,0.0,0,644.91,644.88,0.0,0.0,False,2025
2025-08-14,0.0,0.0,0,642.79,644.94,0.0,0.0,False,2025
2025-08-15,0.0,0.0,0,645.99,643.44,0.0,0.0,False,2025
2025-08-18,0.0,0.0,0,642.86,643.27,0.0,0.0,False,2025
2025-08-19,0.9510000000000364,0.9600000000000364,1,643.12,639.77,0.0014787286975992604,0.001492722975494521,False,2025
2025-08-20,-3.1859999999999773,-3.1499999999999773,4,639.4,638.06,-0.004982796371598338,-0.0049264935877384695,False,2025
2025-08-21,0.0,0.0,0,636.28,635.58,0.0,0.0,False,2025
2025-08-22,1.1309999999999865,1.1399999999999864,1,637.76,645.27,0.0017733943803311379,0.0017875062719518102,False,2025
2025-08-25,0.0,0.0,0,644.04,642.47,0.0,0.0,False,2025
2025-08-26,0.0,0.0,0,642.2,645.13,0.0,0.0,False,2025
2025-08-27,0.0,0.0,0,644.57,646.62,0.0,0.0,False,2025
2025-08-28,0.0,0.0,0,647.24,648.89,0.0,0.0,False,2025
2025-08-29,0.45100000000003637,0.4600000000000364,1,647.47,645.04,0.0006965573694534672,0.0007104576273804753,False,2025
2025-09-02,-0.39899999999998637,-0.38999999999998636,1,637.5,640.33,-0.0006258823529411551,-0.0006117647058823315,False,2025
2025-09-03,0.0,0.0,0,642.67,643.64,0.0,0.0,False,2025
2025-09-04,2.0819999999999093,2.099999999999909,2,644.42,648.99,0.0032308122032213608,0.003258744297197339,False,2025
2025-09-05,-0.6090000000000227,-0.6000000000000227,1,651.48,647.21,-0.0009347946214772867,-0.0009209799226377214,False,2025
2025-09-08,0.0,0.0,0,648.62,648.8,0.0,0.0,False,2025
2025-09-09,0.0,0.0,0,648.97,650.33,0.0,0.0,False,2025
2025-09-10,0.0,0.0,0,653.62,652.23,0.0,0.0,False,2025
2025-09-11,2.0309999999999637,2.0399999999999636,1,654.18,657.61,0.0031046500963037146,0.0031184077776758136,False,2025
2025-09-12,0.0,0.0,0,657.6,657.42,0.0,0.0,False,2025
2025-09-15,0.010999999999981809,0.01999999999998181,1,659.64,660.85,1.6675762537113895e-05,3.0319568249320556e-05,False,2025
2025-09-16,0.0,0.0,0,661.47,659.93,0.0,0.0,False,2025
2025-09-17,-2.8680000000000225,-2.8500000000000227,2,660.01,659.18,-0.004345388706231758,-0.004318116392175911,False,2025
2025-09-18,-2.347999999999927,-2.3299999999999272,2,661.89,662.28,-0.0035474172445571425,-0.0035202223934489526,False,2025
2025-09-19,0.0,0.0,0,662.33,663.64,0.0,0.0,False,2025
2025-09-22,0.9009999999999682,0.9099999999999682,1,662.2,666.76,0.0013606161280579404,0.0013742071881606285,False,2025
2025-09-23,0.4610000000000273,0.4700000000000273,1,666.72,663.23,0.0006914446844252869,0.00070494360451168,False,2025
2025-09-24,-0.9680000000000455,-0.9500000000000455,2,664.51,661.04,-0.0014567124648237732,-0.0014296248363456464,False,2025
2025-09-25,-4.248000000000018,-4.230000000000018,2,657.94,657.95,-0.006456515791713557,-0.0064291576739520595,False,2025
2025-09-26,-2.6080000000000316,-2.590000000000032,2,659.51,661.75,-0.003954451031826707,-0.00392715804157637,False,2025
2025-09-29,0.0,0.0,0,664.36,663.61,0.0,0.0,False,2025
2025-09-30,0.0,0.0,0,662.93,666.11,0.0,0.0,False,2025
2025-10-01,0.5209999999999727,0.5299999999999727,1,663.17,668.51,0.0007856205799417536,0.0007991917607852779,False,2025
2025-10-02,0.0,0.0,0,670.45,669.17,0.0,0.0,False,2025
2025-10-03,-0.4889999999999045,-0.4799999999999045,1,669.99,669.18,-0.0007298616397258235,-0.0007164286034118487,False,2025
2025-10-06,0.0,0.0,0,671.62,671.59,0.0,0.0,False,2025
2025-10-07,0.14099999999997725,0.14999999999997726,1,672.54,669.13,0.00020965295744487653,0.00022303506111157295,False,2025
2025-10-08,0.5220000000000773,0.5400000000000773,2,670.25,673.07,0.0007788138754197349,0.0008056695262962734,False,2025
2025-10-09,0.38200000000009093,0.40000000000009095,2,673.53,671.17,0.0005671610767153519,0.0005938859442045506,False,2025
2025-10-10,16.01099999999998,16.019999999999982,1,672.13,653.11,0.02382128457292485,0.023834674839688725,False,2025
2025-10-13,-4.216999999999941,-4.189999999999941,3,660.65,663.05,-0.006383107545598943,-0.006342238704306276,False,2025
2025-10-14,0.0,0.0,0,657.17,662.2,0.0,0.0,False,2025
2025-10-15,-0.6589999999999773,-0.6499999999999773,1,666.82,665.08,-0.0009882726972795916,-0.0009747758015656058,False,2025
2025-10-16,-2.268999999999991,-2.259999999999991,1,666.82,660.65,-0.003402717375003735,-0.0033892204792897495,False,2025
2025-10-17,-3.097999999999927,-3.0799999999999272,2,659.5,664.32,-0.0046974981046246055,-0.004670204700530595,False,2025
2025-10-20,2.510999999999982,2.519999999999982,1,667.32,671.27,0.003762812443805044,0.00377629922675775,False,2025
2025-10-21,0.0,0.0,0,671.44,671.27,0.0,0.0,False,2025
2025-10-22,-1.616999999999918,-1.5899999999999181,3,672.0,667.79,-0.002406249999999878,-0.002366071428571307,False,2025
2025-10-23,-1.616000000000041,-1.580000000000041,4,668.12,671.63,-0.0024187271747590864,-0.002364844638687722,False,2025
2025-10-24,0.0,0.0,0,676.46,677.11,0.0,0.0,False,2025
2025-10-27,0.0,0.0,0,682.73,685.18,0.0,0.0,False,2025
2025-10-28,0.0,0.0,0,687.05,686.98,0.0,0.0,False,2025
2025-10-29,0.0,0.0,0,688.72,687.3,0.0,0.0,False,2025
2025-10-30,0.0,0.0,0,683.9,679.95,0.0,0.0,False,2025
2025-10-31,0.0,0.0,0,685.04,681.99,0.0,0.0,False,2025
2025-11-03,-1.928999999999959,-1.919999999999959,1,685.67,683.35,-0.0028133066927238455,-0.0028001808450128477,False,2025
2025-11-04,0.0,0.0,0,676.11,675.35,0.0,0.0,False,2025
2025-11-05,0.40099999999996816,0.40999999999996817,1,674.98,677.51,0.0005940916767903763,0.0006074254051971438,False,2025
2025-11-06,3.8340000000000045,3.8700000000000045,4,676.47,670.26,0.00566765710231053,0.0057208745398909105,False,2025
2025-11-07,0.5229999999999545,0.5499999999999545,3,667.91,670.93,0.0007830396310879528,0.0008234642391938353,False,2025
2025-11-10,1.4410000000000456,1.4500000000000455,1,677.24,681.33,0.002127753824345942,0.0021410430571142365,False,2025
2025-11-11,0.0,0.0,0,679.95,682.9,0.0,0.0,False,2025
2025-11-12,0.0,0.0,0,684.79,683.33,0.0,0.0,False,2025
2025-11-13,4.232,4.25,2,680.5,672.06,0.00621895664952241,0.006245407788390889,False,2025
2025-11-14,-0.6790000000000728,-0.6700000000000728,1,665.38,671.95,-0.0010204695061469728,-0.0010069434007635829,False,2025
2025-11-17,0.8709999999999954,0.8799999999999955,1,669.7,665.69,0.0013005823503061003,0.001314021203523959,False,2025
2025-11-18,-8.047999999999973,-8.029999999999973,2,662.1,660.14,-0.012155263555354135,-0.012128077329708461,False,2025
2025-11-19,-2.7189999999999226,-2.7099999999999227,1,660.78,662.65,-0.004114833984079304,-0.004101213717122072,False,2025
2025-11-20,1.491999999999991,1.509999999999991,2,672.91,652.53,0.0022172355887117015,0.0022439850797283307,False,2025
2025-11-21,-5.478000000000036,-5.460000000000036,2,655.05,659.06,-0.008362720403022725,-0.008335241584611918,False,2025
2025-11-24,3.3009999999999455,3.3099999999999454,1,662.69,668.8,0.004981212935158136,0.004994793945887134,False,2025
2025-11-25,0.3220000000000318,0.34000000000003183,2,668.63,675.01,0.00048158174177053353,0.000508502460254598,False,2025
2025-11-26,0.0,0.0,0,677.63,679.63,0.0,0.0,False,2025
2025-11-28,0.0,0.0,0,680.86,683.39,0.0,0.0,True,2025
2025-12-01,0.0,0.0,0,678.81,680.27,0.0,0.0,False,2025
2025-12-02,0.0,0.0,0,681.92,681.48,0.0,0.0,False,2025
2025-12-03,0.0,0.0,0,680.57,683.81,0.0,0.0,False,2025
2025-12-04,0.0,0.0,0,685.3,684.4,0.0,0.0,False,2025
2025-12-05,-1.2190000000000363,-1.2100000000000364,1,685.47,685.65,-0.0017783418676237271,-0.0017652121901761365,False,2025
2025-12-08,0.0,0.0,0,686.59,683.63,0.0,0.0,False,2025
2025-12-09,0.0,0.0,0,683.15,683.05,0.0,0.0,False,2025
2025-12-10,0.0,0.0,0,682.56,687.46,0.0,0.0,False,2025
2025-12-11,-3.6290000000000044,-3.6200000000000045,1,685.14,689.14,-0.005296727676095403,-0.00528359167469423,False,2025
2025-12-12,2.020999999999973,2.0299999999999727,1,688.17,681.72,0.002936774343548793,0.0029498525073745918,False,2025
2025-12-15,-1.3289999999999362,-1.3199999999999363,1,685.74,680.7,-0.0019380523230377931,-0.0019249278152068368,False,2025
2025-12-16,-3.259,-3.25,1,679.23,678.86,-0.00479808017902625,-0.004784829880894542,False,2025
2025-12-17,3.241,3.25,1,679.89,671.3,0.00476694759446381,0.004780185029931313,False,2025
2025-12-18,-0.29899999999996363,-0.2899999999999636,1,677.6,676.48,-0.00044126328217231937,-0.0004279811097992379,False,2025
2025-12-19,0.7620000000000864,0.7800000000000864,2,676.59,680.59,0.001126235977475408,0.001152839976943328,False,2025
2025-12-22,0.0,0.0,0,683.94,684.79,0.0,0.0,False,2025
2025-12-23,0.3310000000000318,0.34000000000003183,1,683.92,687.91,0.0004839747338870509,0.0004971341677389634,False,2025
2025-12-24,0.0,0.0,0,687.95,690.38,0.0,0.0,True,2025
2025-12-26,0.0,0.0,0,690.64,690.25,0.0,0.0,False,2025
2025-12-29,0.0,0.0,0,687.54,687.84,0.0,0.0,False,2025
2025-12-30,0.0,0.0,0,687.45,686.94,0.0,0.0,False,2025
2025-12-31,-0.8089999999999545,-0.7999999999999545,1,687.14,681.84,-0.0011773437727391135,-0.0011642460051808285,False,2025
2026-01-02,0.0,0.0,0,685.71,683.17,0.0,0.0,False,2026
2026-01-05,-0.2089999999999318,-0.1999999999999318,1,686.54,687.73,-0.0003044250881229525,-0.00029131587380186414,False,2026
2026-01-06,0.41199999999994996,0.42999999999995,2,687.93,691.8,0.000598898143706409,0.0006250635965867893,False,2026
2026-01-07,0.0,0.0,0,692.19,689.59,0.0,0.0,False,2026
2026-01-08,0.0,0.0,0,688.82,689.44,0.0,0.0,False,2026
2026-01-09,1.5020000000000955,1.5200000000000955,2,690.63,693.99,0.0021748258836136506,0.002200889043337381,False,2026
2026-01-12,0.0,0.0,0,690.68,695.16,0.0,0.0,False,2026
2026-01-13,-1.8269999999999544,-1.7999999999999545,3,695.49,693.75,-0.002626924901867682,-0.002588103351593775,False,2026
2026-01-14,-1.7380000000000273,-1.7200000000000273,2,691.0,690.44,-0.0025151953690304304,-0.002489146164978332,False,2026
2026-01-15,0.0,0.0,0,694.57,692.18,0.0,0.0,False,2026
2026-01-16,0.0,0.0,0,693.66,691.58,0.0,0.0,False,2026
2026-01-20,1.1110000000000047,1.1200000000000045,1,681.49,677.61,0.0016302513609884291,0.0016434577176481012,False,2026
2026-01-21,-1.527999999999991,-1.509999999999991,2,679.65,685.33,-0.002248215993526066,-0.002221731773707042,False,2026
2026-01-22,0.0,0.0,0,689.85,688.93,0.0,0.0,False,2026
2026-01-23,0.0,0.0,0,688.15,689.18,0.0,0.0,False,2026
2026-01-26,0.44100000000004547,0.4500000000000455,1,690.49,692.71,0.000638676881634847,0.0006517111037090262,False,2026
2026-01-27,-0.7790000000000955,-0.7700000000000955,1,694.18,695.54,-0.001122187328934996,-0.0011092223918869682,False,2026
2026-01-28,0.0,0.0,0,697.05,695.42,0.0,0.0,False,2026
2026-01-29,-2.4629999999999774,-2.3999999999999773,7,696.39,693.97,-0.003536811269547204,-0.0034463447206306485,False,2026
2026-01-30,-2.239000000000018,-2.230000000000018,1,691.79,691.85,-0.0032365313173073015,-0.00322352158892152,False,2026
2026-02-02,0.7710000000000864,0.7800000000000864,1,689.58,695.46,0.001118071869833937,0.0011311232924390011,False,2026
